timestamp,Fecha_Satelite_UTC,Fecha_Captura_Chile,Volcan,Sensor,VRP_MW,Distancia_km,Tipo_Registro,Clasificacion Mirova,Ruta Foto,Fecha_Proceso_GitHub,Ultima_Actualizacion,Editado,Origen_Dato,Confianza_Validacion,Requiere_Verificacion,Nota_Validacion
1775972882,2026-04-12 05:48:02,2026-04-12 01:48:02,Lascar,VIIRS,1.62,1.5,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-12/05-48-02_Lascar_VIIRS750_Latest.png,2026-04-12 04:20:48,2026-04-12 05:15:49,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775969641,2026-04-12 04:54:01,2026-04-12 00:54:01,Lascar,VIIRS375,0.25,1.5,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-04-12/04-54-01_Lascar_VIIRS375_Latest.png,2026-04-12 03:20:50,2026-04-12 03:45:46,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775807700,2026-04-10 07:55:00,2026-04-10 03:55:00,Lascar,MODIS,0.64,1.41,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-04-10/07-55-00_Lascar_MODIS_Latest.png,2026-04-10 06:20:54,2026-04-10 09:45:50,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775799361,2026-04-10 05:36:01,2026-04-10 01:36:01,Lascar,VIIRS375,2.14,1.19,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-10/05-36-01_Lascar_VIIRS375_Latest.png,2026-04-10 04:05:51,2026-04-10 05:15:48,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775799361,2026-04-10 05:36:01,2026-04-10 01:36:01,Lascar,VIIRS,1.0,0.0,ALERTA_TERMICA_OCR,Medio,imagenes_satelitales/Lascar/2026-04-10/05-36-01_Lascar_VIIRS750_VRP.png,2026-04-10 04:01:13,2026-04-10 04:01:13,NO,OCR,alta,False,"Estrella en Y=285 (dentro límite Y=257, dist≈3.21 km)"
1775797920,2026-04-10 05:12:00,2026-04-10 01:12:00,Lascar,VIIRS375,0.94,0.0,ALERTA_TERMICA_OCR,Bajo,imagenes_satelitales/Lascar/2026-04-10/05-12-00_Lascar_VIIRS375_VRP.png,2026-04-10 04:44:00,2026-04-10 04:44:00,NO,OCR,alta,False,"Estrella en Y=286 (dentro límite Y=257, dist≈3.14 km)"
1775784600,2026-04-10 01:30:00,2026-04-09 21:30:00,Lascar,MODIS,0.78,1.0,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-04-10/01-30-00_Lascar_MODIS_Latest.png,2026-04-09 22:50:53,2026-04-10 06:15:50,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775718900,2026-04-09 07:15:00,2026-04-09 03:15:00,Lascar,MODIS,0.28,1.0,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-04-09/07-15-00_Lascar_MODIS_Latest.png,2026-04-09 05:50:49,2026-04-09 11:01:01,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775714041,2026-04-09 05:54:01,2026-04-09 01:54:01,Lascar,VIIRS375,2.36,3.77,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-09/05-54-01_Lascar_VIIRS375_Latest.png,2026-04-09 04:50:48,2026-04-09 14:45:54,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775714041,2026-04-09 05:54:01,2026-04-09 01:54:01,Lascar,VIIRS,2.56,1.68,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-09/05-54-01_Lascar_VIIRS750_Latest.png,2026-04-09 06:35:48,2026-04-09 16:45:50,NO,ambos,alta,False,Validado por MIROVA latest.php
