2026-09-11T16:40:57Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-11T16:26:19Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-11T15:26:43Z	NRT Healthcheck (Tier A staleness)	schedule
2026-09-11T15:12:46Z	Deploy GitHub Pages	workflow_run
2026-09-11T14:27:35Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-11T14:03:48Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-11T12:17:08Z	NRT Retry (NASA recovery)	schedule
2026-09-11T11:50:40Z	Deploy GitHub Pages	schedule
2026-09-11T11:42:04Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-11T11:17:30Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-11T09:58:24Z	Deploy GitHub Pages	workflow_run
2026-09-11T09:44:38Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-11T08:35:28Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-11T06:18:45Z	NRT Retry (NASA recovery)	schedule
2026-09-11T05:57:06Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-11T05:20:14Z	Deploy GitHub Pages	schedule
2026-09-11T05:01:38Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-11T04:44:11Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-11T04:19:40Z	Deploy GitHub Pages	workflow_run
2026-09-11T03:08:54Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-11T01:17:09Z	NRT Retry (NASA recovery)	schedule
2026-09-11T01:03:19Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-11T00:37:57Z	Deploy GitHub Pages	schedule
2026-09-11T00:12:18Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-10T23:45:06Z	Deploy GitHub Pages	workflow_run
2026-09-10T23:17:43Z	NRT Retry (NASA recovery)	schedule
2026-09-10T22:48:15Z	Deploy GitHub Pages	schedule
2026-09-10T22:33:57Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-10T22:15:35Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-10T21:39:34Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-10T21:05:36Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-10T20:15:52Z	Deploy GitHub Pages	workflow_run
2026-09-10T19:57:15Z	Tests	push
2026-09-10T19:54:45Z	NRT Retry (NASA recovery)	schedule
2026-09-10T19:54:39Z	Tests	pull_request
2026-09-10T19:39:56Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-10T19:18:19Z	Deploy GitHub Pages	schedule
2026-09-10T18:57:07Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-10T18:30:16Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-10T18:14:32Z	Tests	push
2026-09-10T18:14:26Z	Tests	pull_request
2026-09-10T18:09:03Z	Tests	push
2026-09-10T18:08:55Z	Tests	pull_request
2026-09-10T17:03:00Z	NRT Retry (NASA recovery)	schedule
2026-09-10T16:42:19Z	Deploy GitHub Pages	schedule
2026-09-10T16:36:00Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-10T16:22:19Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-10T15:32:22Z	Deploy GitHub Pages	workflow_run
2026-09-10T15:24:36Z	NRT Healthcheck (Tier A staleness)	schedule
2026-09-10T14:28:23Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-10T14:03:51Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-10T12:18:11Z	NRT Retry (NASA recovery)	schedule
2026-09-10T11:52:12Z	Deploy GitHub Pages	schedule
2026-09-10T11:41:59Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-10T11:15:58Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-10T10:01:50Z	Deploy GitHub Pages	workflow_run
2026-09-10T09:47:08Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-10T08:39:36Z	NRT VRP Pipeline (both profiles)	schedule
