2026-08-28T11:36:21Z	Tests	push
2026-08-28T08:17:48Z	Tests	push
2026-08-28T07:10:31Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-28T05:21:59Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-28T05:14:07Z	Deploy GitHub Pages	workflow_run
2026-08-28T05:02:43Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-28T05:02:17Z	Tests	push
2026-08-28T05:01:53Z	Tests	push
2026-08-28T04:54:41Z	Tests	push
2026-08-28T04:02:24Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-28T01:35:03Z	NRT Retry (NASA recovery)	schedule
2026-08-28T01:10:32Z	Deploy GitHub Pages	schedule
2026-08-27T22:29:43Z	Tests	push
2026-08-27T22:29:42Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-08-27T21:23:59Z	NRT Healthcheck (Tier A staleness)	schedule
2026-08-27T21:15:18Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-27T21:14:55Z	Tests	push
2026-08-27T20:49:10Z	Tests	push
2026-08-27T20:30:46Z	Tests	push
2026-08-27T20:28:36Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-27T20:28:26Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-27T20:28:14Z	Tests	push
2026-08-27T20:16:26Z	Tests	push
2026-08-27T20:15:40Z	Tests	push
2026-08-27T20:11:05Z	Deploy GitHub Pages	workflow_run
2026-08-27T20:09:16Z	Tests	push
2026-08-27T19:56:18Z	Tests	push
2026-08-27T19:50:50Z	Tests	push
2026-08-27T19:41:29Z	Tests	push
2026-08-27T19:33:51Z	Tests	push
2026-08-27T19:33:07Z	Tests	push
2026-08-27T19:30:49Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-27T19:25:40Z	Tests	push
2026-08-27T19:06:35Z	Tests	push
2026-08-27T19:03:14Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-27T19:03:00Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-27T19:02:38Z	Tests	push
2026-08-27T18:57:24Z	Tests	pull_request
2026-08-27T18:51:05Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-27T18:27:05Z	Tests	pull_request
2026-08-27T18:18:52Z	Tests	push
2026-08-27T18:16:11Z	Tests	pull_request
2026-08-27T18:07:52Z	Tests	pull_request
2026-08-27T18:05:24Z	Tests	push
2026-08-27T18:05:18Z	Tests	push
2026-08-27T17:07:33Z	Tests	pull_request
2026-08-27T17:03:36Z	Tests	pull_request
2026-08-27T16:55:00Z	Tests	pull_request
2026-08-27T16:37:08Z	NRT Retry (NASA recovery)	schedule
2026-08-27T15:54:52Z	Deploy GitHub Pages	schedule
2026-08-27T10:09:16Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-08-27T09:44:13Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-27T08:49:01Z	Deploy GitHub Pages	workflow_run
2026-08-27T07:26:28Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-27T04:36:08Z	NRT Retry (NASA recovery)	schedule
2026-08-27T04:05:23Z	Deploy GitHub Pages	schedule
2026-08-27T00:01:49Z	Deploy GitHub Pages	workflow_run
2026-08-26T23:30:12Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T22:43:37Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-26T22:22:11Z	NRT Retry (NASA recovery)	schedule
2026-08-26T21:24:41Z	Tests	push
2026-08-26T21:22:55Z	Tests	push
2026-08-26T21:20:47Z	Tests	pull_request
2026-08-26T21:17:43Z	Deploy GitHub Pages	schedule
2026-08-26T20:57:51Z	Deploy GitHub Pages	workflow_run
2026-08-26T20:38:34Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-08-26T20:34:26Z	Tests	pull_request
2026-08-26T20:28:09Z	Tests	push
2026-08-26T20:25:09Z	Tests	pull_request
2026-08-26T19:46:35Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-26T19:46:35Z	Tests	push
2026-08-26T19:45:46Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-26T19:44:41Z	Tests	pull_request
2026-08-26T19:40:59Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-26T19:40:44Z	Tests	push
2026-08-26T19:38:44Z	Tests	pull_request
2026-08-26T19:36:14Z	Tests	push
2026-08-26T19:33:34Z	Tests	pull_request
2026-08-26T19:21:32Z	NRT Retry (NASA recovery)	schedule
2026-08-26T19:17:56Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T19:16:40Z	Deploy GitHub Pages	push
2026-08-26T19:16:40Z	Tests	push
2026-08-26T19:14:06Z	Tests	pull_request
2026-08-26T18:28:03Z	Deploy GitHub Pages	schedule
2026-08-26T18:10:05Z	Deploy GitHub Pages	workflow_run
2026-08-26T16:57:48Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T16:52:02Z	Deploy GitHub Pages	push
2026-08-26T16:52:02Z	Tests	push
2026-08-26T16:46:38Z	NRT VRP Pipeline (both profiles)	schedule
